Skill_Programming,Skill_DataAnalysis,Skill_ML_AI,Skill_Cloud,Skill_WebDev,Skill_CyberSec,Skill_Communication,Skill_Teamwork,Skill_ProblemSolving,Skill_ProjectMgmt,Skill_Design,Skill_BusinessAnalysis,Skill_Statistics,Skill_Research,Skill_AI_Programming,Skill_DevOps,Skill_MobileDev,Skill_IoT,Skill_Language,Skill_Ethics,Job_Category,Course_Type
3.3165596056703457,1.0033847731032912,2.267584951007644,0.0022660951006323593,-3.9227646727810614,-0.7072738432978106,-1.6981362361081591,-2.489395595202368,4.27895849743649,-1.0296539083500686,-4.465556263752119,-0.5954398944053425,-1.2061705655166208,2.843686597556135,0.9579085881625398,2.0757329870732737,2.9080412164930927,-2.1305401230942485,-0.6058363711065692,2.341151519881893,0,Management
6.336381588413902,-0.09453935708102276,0.6400995860127621,-2.12623267262323,3.1881814957972017,0.29679717893079394,-5.459951508066536,-0.9345129314524971,4.832098281479645,-4.4909270520532445,2.6332152085325458,-0.8791218284594083,2.226593183717657,-1.0736256117878349,-1.0026081115509824,-4.470290357100908,-1.072596875556009,-2.016668527132281,-2.663485757079598,4.035001454304332,2,Management
4.076001398204984,-1.2888962001972204,2.4765672823383276,4.111577638428864,-6.4433635844977,1.7157421547481952,-4.471983666405953,-0.6588782207865087,5.93843655225414,-1.9482718057784776,-1.8679623978382156,-0.7919865378816877,0.5515104705446996,3.0712943238700836,1.2550941513038838,1.6487807538338377,0.7203971575524902,0.0038431226292162607,-0.15605988132496518,2.4773821452859486,0,Tech
-3.660437485397221,0.551511896977982,-4.184229880320905,1.3518811323793432,-0.6454491718796687,-1.2677662557008706,2.1792953836359863,0.5221399234316682,5.126742511403549,-1.1836572421560272,-3.188118584176002,-2.664012248902294,3.2917426275067108,3.0378549242577813,0.39665087914962394,3.7817925037603572,-0.033387739226615976,-0.041566261210403056,5.563204102560938,5.685340610757513,2,Tech
8.241042482631784,-0.5768671001970045,-2.281326102758376,2.5764228877174453,-1.7165060043529303,4.8479148591004595,-4.0672952865297916,2.837874075111117,4.170378993833059,-6.634591819265934,-1.9297125721876571,-0.9653596558391512,-0.9021179751468816,-0.2533408706774054,-0.8210241662117439,-2.800578418293573,2.5065498519631144,1.6841779639337215,-1.612337000049369,0.5076583684361458,0,Management
15.326696005923694,-0.41606700248631834,7.472090353558804,-0.18456153319765933,-9.780806960708897,-1.0961924245810464,-3.0390701244080436,-1.2571572825277122,1.889216613735376,9.177101750638494,-3.9979878971046197,6.6336214489744725,-5.701047311920412,5.6312692392480175,-1.214004190938753,3.124767335863818,2.799600410845943,0.8690381549925471,1.6482237100729962,9.596410111545325,0,Management
0.9862798300816462,-0.07523281122964373,-0.3139281550129436,0.7710284988016982,-5.990960839493606,1.9922131817551858,4.100492461283521,-2.9967473283221393,-12.648217580294114,4.980568979643892,-2.297483926734685,3.9897778247295146,0.48095086008599064,0.9406483184023817,-0.6795535972855888,0.413443349205886,2.1224483680332398,-0.4052982764746301,-3.1593241948691437,3.0512931620585766,1,Tech
-11.453309829392573,1.6544130156755064,-2.7917406890153864,0.4844753692333945,0.21815584295766643,-0.6540881013489681,-1.801289839156947,2.1350716012185984,5.086095381599594,1.3106231965187296,-7.837211429105646,-4.782619794175458,2.5727292627371936,-0.47362825465259983,-0.9399786231769149,2.1524721015117234,-1.5929957533158556,-0.6176940033491777,-2.9850600721343383,-4.813692766711002,0,Tech
5.196485633408169,-2.6942123847805792,-0.8630784733062128,1.157365511593895,-1.061545042540894,-1.2884644633708775,-1.2250115736533673,-2.188210257458839,9.067931322386912,-7.920574708142381,-3.275580796319195,-4.299586522046297,-4.175749952454494,2.676655235767484,-0.6905136711358719,-0.8240526809675557,0.4114346094517396,-0.03822329598372321,2.3757803479358275,1.939421057023989,1,Tech
3.584279714167872,0.43323260053960516,1.0425873350448671,0.9805354090792843,0.1616480579646158,-1.2129314531750062,3.946643060163774,-1.516986444950305,-2.120960859958699,-6.401235772506717,-1.5104196573012756,-0.12078390287334462,-5.087825948430103,-0.44724635784920896,1.181170023479734,0.5075957552963047,3.4325404262521735,1.265528626783703,0.023955743442698907,1.6116906827784254,1,Design
0.32973199050587976,1.005469339042697,1.4036075107509833,2.237175553320327,-2.091536301859633,2.639613198976428,3.0695294197270737,-0.5905299152665408,-8.431849958397297,-3.343152594626182,-0.645113568099322,1.9762038472176773,-2.2371619725301946,1.0187769470257226,3.695461111508575,1.3152273894257815,0.16927701272508955,0.13204020268056854,-4.169338212887427,2.034901581344666,1,Design
8.574915892682206,-0.9342546364083495,-0.40466291411597477,-0.05852384271591138,3.3582162475107795,-0.626466901280436,1.8685859101016724,2.113576214809882,-1.1936843978814624,0.7607215630944479,2.1935332107205556,4.219181761526309,-3.182415883988463,-1.0705300284898234,-1.4895762805790054,-2.0393952924372414,3.6264045388018236,2.1868531246913245,1.4256669055033262,-3.65702263195292,1,Design
-4.596347950394115,0.14395087558902628,3.501143734417457,0.11323870885346254,-0.294286700012621,-1.9263945140503982,-2.0327248512502787,1.4538521057556282,5.23595299938903,7.61034546879777,-1.8490092138974936,1.7518622774948043,1.2787612140800695,0.7386654876331704,3.7321062528713624,3.9894545543789475,0.11070865771092442,0.7830437244685023,2.696980078443188,-3.976891329608797,1,Management
6.521034718361261,-0.8985243508334377,3.6908960272350693,1.5521261071330412,-1.1935442565063172,0.1408509220042784,-0.25162913689070043,-0.3002323839708323,2.083314056533599,3.2198560230709403,2.6661995349108514,1.652596284323689,-0.003092328205656081,-0.9829711199312481,-1.8402544101293627,-2.5186978542805774,3.078484793319694,-0.9741850064429919,-0.19325795959696213,-2.6213452658062733,1,Design
9.690517235336019,0.45239092791375324,-2.2656147473751944,2.4114281621592335,0.9676382130229597,-1.9555537395491078,-3.167570101939236,-3.3679759367886892,6.946535421877395,-8.824330538196387,-3.407548832313199,1.0144269984964662,-0.1107255926197277,4.195642821305059,-0.5429839723627641,1.00369895563503,2.6444707083448815,1.136009206255758,-0.4895450816220699,2.132490568591287,2,Management
-2.603689555805129,-0.62613522463398,0.6406216483245728,0.2557107187122989,1.1545286570576487,-0.9681353803527959,-3.38681283967605,-2.046746784071374,-1.7316149608728724,-10.037531484071105,0.1383478751578735,-0.4159757149385288,-0.35623829437424237,0.16934708846420343,3.7339202438944987,2.8136994760788334,0.18006738352160512,1.3852516934439472,-4.887448545057621,-1.2238513463725464,0,Management
4.682659705533367,1.431993490746683,-1.8153831804256872,2.7953517604110205,-0.3028113590686048,2.7493717795702475,2.196360415528192,-1.5585108036079496,-4.370175881459371,1.1684341098812423,-1.908730399035118,3.895896765269332,1.4173681352599563,-0.7707201661395304,1.0051845550572622,-1.9451179767318667,2.42554182432434,-1.4879744769410057,0.12796443012135228,0.30182843375317425,1,Design
-2.503479321600328,1.8897910603304267,-1.7865018125580716,0.29887915834714107,1.9385095952675022,2.1973573279016128,2.854543876366609,2.1077382076811637,5.325576847871192,1.6540723648017255,-3.737315864451636,-3.452360580123632,0.7086256538208334,1.1970366070165674,-5.592675671667911,1.6817359138169805,-2.040980571172268,-0.1264297982148181,0.18780717066807529,1.1505163118285984,2,Management
-1.217486738925022,0.7445522915108261,-1.0024800076996934,3.8100155972878076,2.4265537877147514,-2.763339407391557,0.7608623612165015,1.842331339828605,8.10307861417863,-2.39686377571413,-2.163782952930843,0.528308289141572,1.5012477894257445,0.843560711141226,3.7807305877131,4.803503135784168,2.6548646438499284,-1.1231937872773992,6.52061844443506,-0.3351242665850662,2,Design
-1.2374240559042198,-0.0690422348599685,-2.739269820345349,-0.9346946978948778,-2.099709724521705,-4.858675318619888,-2.585032445350853,0.2986777536241565,-3.7435997118878945,-11.240974744350845,0.5341849212614007,-0.40804191355833064,0.5073794730689398,2.1625986360979486,1.7029136343855746,5.2780747304042706,5.294720173414795,-0.9931964189633827,-3.6591842305633855,1.6080793980607928,0,Design
5.778788661215453,0.26543724606163244,3.1582065115260773,-0.24869050095836154,-0.7773475903170198,-0.22197707165885183,2.8251958411579174,0.7719132578667844,-0.15705133529861945,5.669305994273433,0.03173289459323758,2.701799727639364,-1.5054706670293083,2.55607487598581,0.7588750305333875,-0.6137065479509061,1.606588374150281,-0.46931659642139173,-0.28671332608032274,1.43879817279652,1,Tech
3.527515792534636,0.8745275346269258,-1.9079742208981605,2.4194974285410487,-5.277604445326556,1.6963011519307558,-1.6149564689821443,0.021304853802613488,-2.725419006204887,-4.044614571421005,0.6838376070959105,-2.274510892742148,-0.12096978948248793,1.7169867748678884,2.823026819155118,-6.146064485628811,0.05823130521970987,0.22373150540421655,-4.031205776688557,0.2607978667676871,0,Design
6.302004781782685,0.41073767580230996,-5.108454787180149,0.23536558917353845,-0.12631901561319148,-1.7651911064071886,-1.8032377834007858,-1.6262634723494223,5.134481991622956,-4.670788124155933,-2.38904165208542,-0.5765758872261456,-0.9820551630248108,3.6259721398638405,-0.5726399046353001,-1.1703056436350998,0.09113629673650636,0.5238458065494906,3.8737757278830482,2.9239469083261964,2,Tech
2.666204593150576,-0.06603063425266777,-0.8548364726978358,3.7546508651442183,1.1591138796990204,2.638308894694237,0.1909333007412337,0.5744309527644815,0.2079163146069053,-15.094173173612388,0.20776500086121752,-2.0503366814983344,-5.01385641771272,-2.1066594337831064,1.3440729203331516,1.3120896388590726,1.9001334528058311,0.7737498540032843,-0.2995319208391025,-0.37960711995831,1,Design
6.2657238600796505,1.2932333856168692,-0.6860735177623929,1.3357288016242563,-4.581153257896362,-0.706730669273187,-0.7155263517266168,-3.6061901799077916,0.32481391685142125,-0.7665848583866928,-4.419788171180596,1.284081317489721,-1.6447845448766343,1.7172049038692117,-1.7840157410558621,0.12712672417947002,2.835130394682777,1.5339848358634152,0.8704598824717809,3.1093220192373097,1,Design
-11.01571663673831,0.1094946301978693,-5.584545445949057,4.114615572826942,-0.6559049449404843,3.2657261222378104,0.9377703793195249,-0.04803413064584405,-14.113509853578503,-11.391934502509075,-2.2944245307213884,-0.4455884641429262,0.058086137218953615,-4.446386924782852,-0.1245979500186234,4.07957675156414,-3.175152758549574,-0.023550204858107045,-4.9311308675546766,1.4976823005203965,1,Tech
-0.2660219097902338,0.3766498483047505,-3.7255189795037627,-1.6587899761692386,0.8886259188227951,2.1605697781987825,-2.1940328401362135,-0.33383042949122355,-2.8466699273396747,-0.3739903922367464,-0.3371543713094789,0.3361937652947149,3.74026963047059,0.30252832850494626,-1.7645300392236876,-1.4873328050828252,-2.488909051189,-1.783353281497538,-2.6868834089941793,3.434233467181639,2,Tech
-0.06341132985196854,0.022216404840238506,-1.748702525090923,-1.9637799222559054,3.9372510397816622,2.790561524336148,-4.481680855906583,0.2411721598240688,4.185847029863603,-10.606439778199059,-1.000284305429832,-3.7037538096187257,-2.6547034473760966,-3.9719201872503964,-1.2098428490824762,-0.972535739954242,-1.9549085542577318,-1.4601875909624422,-0.07064608155437946,1.6239257043262991,2,Design
-0.2912821531787192,-0.3267150444681974,-2.6317532855179007,-0.4355232532276283,-6.311814497209304,0.3863008931534264,0.7961652830077837,-1.2725089456232603,-3.8357209263744485,-7.085486463134273,1.120461424161356,-3.7820693931801883,-3.0336536467862554,-0.7530816994986242,1.0540004532268643,-0.9533191375019343,3.8782769219997033,0.03826848043784267,2.8758260332879586,1.2275377743265452,2,Management
11.881009640738753,1.0396126576246472,2.4067906687144647,4.516119989244347,-0.6573863203666916,-0.15274859099857752,-0.33625142174221456,0.9272065150746249,3.7823369557762714,-7.257967981754746,4.418607568429056,0.24368759061138778,-1.8291253719535323,-0.6295466402411468,-0.8179052086252603,-3.5245819410435986,5.783133603408868,0.544575450897926,-1.0202836142902596,-1.8600434706888767,1,Tech
1.039851748933692,1.7834457616262114,-0.9566103100945096,-0.4324320933132988,-0.8743859083395731,0.804176481822553,-1.8253875764505403,2.764680221512968,-0.8814948390791804,-0.5817599379366181,0.35408939301280506,1.0866870538418754,-1.7018704891521368,-2.46786784539365,1.9285722594600776,-0.5867078114352157,3.1567041788809,-0.6548154852131746,1.9912728125789272,-3.3111335667505246,1,Management
7.460018546484381,0.9670791103684191,-1.7163909794290575,-0.4677985881704245,5.367258311877064,-2.1240552934770003,-0.13356704112125528,2.949867820629712,-0.3416416453775329,1.5819065685056586,1.2292878633114663,6.551378478201602,-1.3458934833458478,-0.9147754712659214,0.37804037474292884,-0.10197509053343246,4.419124879809791,0.879526604958208,2.085503150678056,-5.455004606233974,1,Management
-2.8558812139051066,0.3500884906343172,-1.1982000831708186,-0.9816252602728598,0.5504123385747296,3.6506678492406293,-1.7615121443896216,1.136770527147753,3.507764163785193,-0.866920137539619,-1.4288191314224057,-2.5716972747808313,0.5615988962682638,-1.5273760680594117,-0.7290261153095758,0.199546354491277,-0.42724710505340635,0.573605127173672,1.0322825618092324,-2.150243702246894,2,Management
2.1296942003673056,-0.6781313026608597,3.2658889593412734,2.781396523492157,-2.0394834201835703,-1.5220695485280347,-3.4540607176705365,0.9208895884584822,8.45258433685579,10.926451940356205,-2.386203771597,1.503033259808542,2.0083629628171438,4.157917876726976,2.300732450238048,-1.9546231910007834,-5.721974792836558,0.6461830395298886,1.288466591686627,1.8460053381194501,1,Tech
0.7688555477902606,-0.874102245188456,0.8372817443175459,2.510094758447584,0.8807295974693847,-3.0918011531755223,1.158908126665244,0.5672184812630128,-1.2112511114027547,-0.8803965780330401,0.4692594140654329,0.9674224072742678,-1.4341408564849099,-2.022505136005467,2.574035724909895,-2.5713615663633433,1.8896884477542601,0.01660337332093188,-0.6788463133522873,-3.6788969746156464,1,Management
2.1006825146544834,-1.0958623779485683,2.8749269351088467,-5.142772381515703,-4.887287696581755,-7.320821345128969,-2.178773292822838,1.2617613984783276,3.5759442515354314,8.98731316132565,-3.7321259992494675,2.1333107525121617,-2.9300547047405727,7.893692390165058,-1.8239266212441145,6.326353697785885,3.1507423127044865,-1.0311848690111665,-1.188088230753,-0.8757422693839163,0,Tech
6.125267286287961,-0.8478736271643671,-4.346650742633388,4.708167482518603,-4.255776846170218,2.6843256287169837,3.248054364124675,-2.9157092061585637,-7.119524275665903,-7.760135221148693,0.8603208029480673,0.481004322034722,-1.835695148534172,1.111823060095294,0.5278222487522425,-3.181736785432376,3.346085709251284,-1.1798549145764141,-0.26034987784269226,-1.2825905528648813,0,Management
-2.188732383482714,1.3485988349639682,-0.4858368112112368,-2.182238731454921,0.984227839787644,-4.851373600271048,0.10663411691539149,-0.17963176179149465,-1.8360656561800104,-3.2778133898599715,-0.5402079146386549,0.9444585413248262,0.11831079495797425,2.681254699505481,3.699928519310752,3.7610958154568683,3.010903407597736,-0.698129903545662,-2.0827562415482275,-0.5499392167606754,0,Design
10.554302880421506,-1.098168400557301,-0.9581695123198094,0.35064565641332734,2.2441531998945226,0.38694955250157426,-5.632428124409594,2.6337046069500385,18.9670313018935,-5.430812283466526,-5.13433822047379,-4.760495438068202,-1.0263741563450983,1.3311248763807406,-1.7192739106457837,-4.208262743231967,1.6417517725608972,0.9212047642867985,1.9547920565635475,3.2282216647476822,2,Design
-2.9347436066940586,-0.17809138100525326,-3.7787743740908546,0.4412529853623799,0.9118066432235925,-0.6110038280436687,-1.6516911125774518,-2.357096530239434,-9.658445882527518,-11.29242871070463,0.2716990799642265,1.238377352361703,-1.2000154687516336,-4.71158631453358,-0.5391558908473106,1.7615119390238547,2.2557861670464523,-1.133622948158554,-2.9917036745345844,-1.9022603766008213,0,Tech
7.740341506964006,-1.1646649082830882,-1.7484304765279186,1.5891277201256933,-3.4131969884059687,-1.6973486320415165,-3.8584616190183922,-1.589674282976933,-1.1896233445979127,-8.032699651442877,2.0388379340466827,1.4917581073437698,-2.356990893651376,0.8418271681787313,1.7242092599170593,-1.4272052507271589,4.376182291242236,0.7521415337418864,0.2911158587704974,-1.8395487481190074,2,Design
-9.203684545679728,-0.2551679586961889,0.03428297918280587,1.2078778423930359,0.8222413967105853,-6.838735746352272,-1.9960521786586973,-2.134528078743354,7.3294629740992905,-8.44174093040481,-2.1161195528049257,-4.497207903665924,-0.44468909662508316,0.5227929821126814,2.0181373506958917,6.8811966807538365,-1.3205753904693975,1.2643835583936451,3.7437182031073526,1.4026447593630709,2,Design
-1.6349532016798203,-1.045337451659898,-2.5884295545038007,-0.9877518271996298,3.5985481789267277,0.8430727396524453,-0.20704535403435265,-0.1526741819398869,-3.4696806972671075,-2.206860054255703,2.284135876931248,-0.4503783330544675,3.4991123503344896,-1.3406045413411478,-3.85314345468629,-1.5285552920193661,-2.7424331969504347,0.995903955052235,-4.028835129104901,1.656601932824274,2,Management
-0.24282116750595664,0.6224367547160139,-0.9039998146467405,-1.8350929723993146,0.48344203988594314,4.990078881290738,-4.320550772282829,3.27625016872117,6.407352987116029,-5.35199691103711,-0.7475509376811975,-4.062201424909336,0.259591589167361,-1.797276328907624,-1.323788915094777,0.7086430562924861,0.13777290898156624,-0.2845788423588111,0.5597789871095182,2.037549395141328,2,Tech
4.867689466747296,0.3738511149575485,-3.0548415693765607,0.3942153045280872,-2.5541402294977757,3.3546872246326105,-3.209585865363403,-0.4617421628461844,1.128828491799643,-2.7492075266181204,-1.6270081813701467,-0.05772221601986338,-0.09574457645389134,2.2880276266547996,0.08727788209952059,-1.7486205687477832,0.7513626189891572,0.11024111791325716,-0.8083657624100239,-1.0680178507677907,0,Management
5.121027114249569,0.2247750864628857,-2.398866928340025,1.364638343447227,4.35470397604471,0.02156743382725801,0.9636750009683582,1.5245187538503706,-7.521834986873324,-2.120168051767192,2.3800616425824597,6.231358958110089,-2.3612227283908127,-4.112159455385877,1.876015211751096,-2.6076776836382844,3.1109283641951757,-1.3405307869140493,0.2865316979610617,-5.82050810427446,1,Management
-5.863563755788489,0.4735243284842866,-0.760791985133449,1.9472890517218961,-3.7364090739933373,0.21467546837983287,-1.3433494975762015,5.032296574898836,1.4189115256161922,-0.16917794225156124,-1.392543708865909,-4.02726381938761,-1.2696801473742836,-0.843861518238211,1.636788277712373,-0.6781732953552231,-0.8648931380889526,-0.2090627185940118,-0.6953201669989518,-2.8546321612104832,0,Management
2.1406454395124745,-1.0723400409768502,1.1817124493817213,-0.10601884791207139,2.0283281015501524,3.378180891110777,0.3258840794826572,1.239918970447662,-1.7333658362137645,-0.7568494992282562,-1.396404570543401,3.2809716019200375,-2.5400089411301736,2.9672903665525574,6.6788346753946675,1.5718480713987002,-2.409305002706658,-0.6489238316437455,-0.9786831202002512,1.5516402900985649,1,Management
-4.493899861402401,-0.9595293067380078,-1.6203654563474443,2.727748528100301,-2.3461382973498934,-0.9942053884679605,-1.9632310937066841,-2.483880825811081,-7.996175069856467,-1.4597025235144896,-2.414382770579655,2.6650661716294684,1.96918340078471,-2.3029466006040376,2.4522104508691083,0.8186629945888574,-1.7341923132936339,-0.41016172279466856,-2.1959206756042278,2.3946274131601646,1,Management
3.9848974016864247,-0.8049228839111736,2.721796259943436,3.8996825474244097,2.341660405550385,-3.9998196888408875,0.9431277889526025,-1.618212787669206,1.988634051473602,-0.6699339657024391,-1.101978962867725,3.8489709620255135,-2.087197732147125,-1.9955338986281381,3.450194184635879,-0.005869349849594974,2.2046256091297285,0.3566792085657947,2.9462481012630155,-1.151715740710562,1,Management
6.089822763547508,0.37852148888829945,-6.685957589906265,1.7025306204786692,0.3103168253377584,-0.4898621046788576,0.9066056013405253,-1.409590766167827,-0.7565292478605794,-7.522165211690574,-0.5631163782405461,0.11147661694762312,0.25479838771723773,2.489675775830472,-1.2704354274170067,-1.396729284907189,0.39326443501370734,0.1899191220316911,2.3927865943927173,5.341535924425315,2,Management
-1.2978122067883477,0.9044928270745718,-0.14188256810543143,0.9962907572566847,-2.02303517011646,-3.6381089561313322,-0.1365894480262939,-4.786293429455368,-4.572924833516849,-9.11896852936525,-3.0717732146153383,-0.8297305693516503,-3.77820240296463,-1.219813896140043,1.060202766551856,1.613347239114622,0.5528058024769893,-0.7470321693672312,-1.6683180660744057,3.803326048364767,1,Tech
-2.9041133843836606,-2.13428234004799,1.5480518704452146,-1.9691454901132,-3.8442175451116647,3.219048380646134,-3.07598930261181,3.385815033926172,9.211478135161528,4.0326073170707195,-2.7975299596190375,-5.189534811903875,3.003369198249138,4.508484296652249,-0.383668570665616,2.026605336159999,-3.0607407017943347,-0.9953420093149572,-0.6238599999220709,6.2308292341253475,2,Design
2.6983792414942234,-0.3342601293919802,1.6274702040368247,5.554225595108618,3.8771949136016355,-2.241927022492991,0.18812697352955987,1.2424159029206745,-0.11691561047876567,-8.700378503733699,2.03776434493885,1.1001300116686648,-2.952096500430761,0.8821134597445155,4.501845048971486,-1.1641317143281493,-2.5406482780024975,-0.35839843901676316,-4.442656114099522,-2.0209662567120357,0,Management
